Дата;Время начала;Время окончания;Ср. скор. отв.;Ср. время разговора
03.05.2018;14:00;14:30;7;94
03.05.2018;14:00;14:30;10;103
03.05.2018;14:00;14:30;3;267
03.05.2018;14:30;15:00;10;18
03.05.2018;14:30;15:00;4;132
03.05.2018;14:30;15:00;6;16
03.05.2018;14:30;15:00;9;40
03.05.2018;14:30;15:00;;
03.05.2018;15:00;15:30;;
03.05.2018;15:00;15:30;;
03.05.2018;15:00;15:30;2;11
03.05.2018;15:00;15:30;3;156
03.05.2018;15:00;15:30;3;192
03.05.2018;15:30;16:00;10;296
03.05.2018;15:30;16:00;6;185
03.05.2018;15:30;16:00;47;40
03.05.2018;15:30;16:00;;
03.05.2018;15:30;16:00;4;145
03.05.2018;16:00;16:30;7;142
03.05.2018;16:00;16:30;5;7
03.05.2018;16:00;16:30;;
03.05.2018;16:00;16:30;;
03.05.2018;16:00;16:30;5;153
03.05.2018;16:30;17:00;16;162
03.05.2018;16:30;17:00;3;150
03.05.2018;16:30;17:00;8;95
03.05.2018;16:30;17:00;127;124
03.05.2018;16:30;17:00;;
03.05.2018;17:00;17:30;11;295
03.05.2018;17:00;17:30;;
03.05.2018;17:00;17:30;;
03.05.2018;17:00;17:30;5;170
03.05.2018;17:00;17:30;3;140
03.05.2018;17:30;18:00;23;157
03.05.2018;17:30;18:00;;
03.05.2018;17:30;18:00;9;135
03.05.2018;17:30;18:00;;
03.05.2018;17:30;18:00;;
03.05.2018;18:00;18:30;6;35
03.05.2018;18:00;18:30;;
03.05.2018;18:00;18:30;3;70
03.05.2018;18:00;18:30;25;138
03.05.2018;18:00;18:30;;
03.05.2018;18:30;19:00;58;26
03.05.2018;18:30;19:00;;
03.05.2018;18:30;19:00;;
03.05.2018;18:30;19:00;59;169
03.05.2018;18:30;19:00;;
03.05.2018;19:00;19:30;10;195
03.05.2018;19:00;19:30;;
03.05.2018;19:00;19:30;;
03.05.2018;19:00;19:30;;
03.05.2018;19:00;19:30;8;153
03.05.2018;19:30;20:00;48;209
03.05.2018;19:30;20:00;;
03.05.2018;19:30;20:00;;
03.05.2018;19:30;20:00;;
03.05.2018;19:30;20:00;;
03.05.2018;20:00;20:30;;
03.05.2018;20:00;20:30;;
03.05.2018;20:00;20:30;;
03.05.2018;20:00;20:30;117;221
03.05.2018;20:00;20:30;;
03.05.2018;20:30;21:00;;
03.05.2018;20:30;21:00;;
03.05.2018;20:30;21:00;;
03.05.2018;20:30;21:00;;
03.05.2018;20:30;21:00;19;139
03.05.2018;21:00;21:30;;
03.05.2018;21:00;21:30;23;183
03.05.2018;21:00;21:30;;
03.05.2018;21:30;22:00;3;337
03.05.2018;21:30;22:00;;
03.05.2018;21:30;22:00;5;85
03.05.2018;22:00;22:30;;
03.05.2018;22:00;22:30;50;184
03.05.2018;22:00;22:30;;
03.05.2018;22:30;23:00;;
03.05.2018;22:30;23:00;101;253
03.05.2018;22:30;23:00;;
03.05.2018;23:00;23:30;4;194
03.05.2018;23:00;23:30;5;87
03.05.2018;23:00;23:30;;
03.05.2018;23:30;0:00;;
03.05.2018;23:30;0:00;;
03.05.2018;23:30;0:00;7;612
04.05.2018;0:00;0:30;;
04.05.2018;0:00;0:30;;
04.05.2018;0:00;0:30;9;74
04.05.2018;0:30;1:00;85;125
04.05.2018;0:30;1:00;;
04.05.2018;0:30;1:00;;
04.05.2018;1:00;1:30;;
04.05.2018;1:00;1:30;;
04.05.2018;1:00;1:30;;
04.05.2018;1:30;2:00;;
04.05.2018;1:30;2:00;;
04.05.2018;1:30;2:00;;
04.05.2018;2:00;2:30;7;30
04.05.2018;2:00;2:30;;
04.05.2018;2:00;2:30;;
04.05.2018;2:30;3:00;;
04.05.2018;2:30;3:00;;
04.05.2018;2:30;3:00;11;15
04.05.2018;3:00;3:30;;
04.05.2018;3:00;3:30;7;108
04.05.2018;3:00;3:30;;
04.05.2018;3:30;4:00;;
04.05.2018;3:30;4:00;;
04.05.2018;3:30;4:00;;
04.05.2018;4:00;4:30;;
04.05.2018;4:00;4:30;;
04.05.2018;4:00;4:30;;
04.05.2018;4:30;5:00;;
04.05.2018;4:30;5:00;;
04.05.2018;4:30;5:00;9;46
04.05.2018;5:00;5:30;;
04.05.2018;5:00;5:30;;
04.05.2018;5:00;5:30;10;71
04.05.2018;5:30;6:00;;
04.05.2018;5:30;6:00;;
04.05.2018;5:30;6:00;7;87
04.05.2018;6:00;6:30;;
04.05.2018;6:00;6:30;;
04.05.2018;6:00;6:30;12;53
04.05.2018;6:30;7:00;;
04.05.2018;6:30;7:00;2;173
04.05.2018;6:30;7:00;;
04.05.2018;6:30;7:00;28;91
04.05.2018;6:30;7:00;;
04.05.2018;7:00;7:30;29;80
04.05.2018;7:00;7:30;5;54
04.05.2018;7:00;7:30;;
04.05.2018;7:00;7:30;;
04.05.2018;7:00;7:30;;
04.05.2018;7:30;8:00;;
04.05.2018;7:30;8:00;;
04.05.2018;7:30;8:00;;
04.05.2018;7:30;8:00;;
04.05.2018;7:30;8:00;5;56
04.05.2018;8:00;8:30;;
04.05.2018;8:00;8:30;;
04.05.2018;8:00;8:30;;
04.05.2018;8:00;8:30;;
04.05.2018;8:00;8:30;69;152
04.05.2018;8:30;9:00;7;106
04.05.2018;8:30;9:00;;
04.05.2018;8:30;9:00;6;135
04.05.2018;8:30;9:00;4;173
04.05.2018;8:30;9:00;4;14
04.05.2018;9:00;9:30;8;271
04.05.2018;9:00;9:30;14;225
04.05.2018;9:00;9:30;28;194
04.05.2018;9:00;9:30;;
04.05.2018;9:00;9:30;4;12
04.05.2018;9:30;10:00;5;160
04.05.2018;9:30;10:00;;
04.05.2018;9:30;10:00;5;53
04.05.2018;9:30;10:00;3;81
04.05.2018;9:30;10:00;5;71
04.05.2018;10:00;10:30;3;165
04.05.2018;10:00;10:30;4;180
04.05.2018;10:00;10:30;3;130
04.05.2018;10:00;10:30;;
04.05.2018;10:00;10:30;58;39
04.05.2018;10:30;11:00;;
04.05.2018;10:30;11:00;4;159
04.05.2018;10:30;11:00;2;322
04.05.2018;10:30;11:00;;
04.05.2018;10:30;11:00;47;61
04.05.2018;11:00;11:30;5;203
04.05.2018;11:00;11:30;2;30
04.05.2018;11:00;11:30;;
04.05.2018;11:00;11:30;2;131
04.05.2018;11:00;11:30;2;342
04.05.2018;11:30;12:00;9;159
04.05.2018;11:30;12:00;;
04.05.2018;11:30;12:00;3;26
04.05.2018;11:30;12:00;3;211
04.05.2018;11:30;12:00;44;91
04.05.2018;12:00;12:30;6;160
04.05.2018;12:00;12:30;;
04.05.2018;12:00;12:30;;
04.05.2018;12:00;12:30;;
04.05.2018;12:00;12:30;6;113
04.05.2018;12:30;13:00;5;148
04.05.2018;12:30;13:00;;
04.05.2018;12:30;13:00;2;27
04.05.2018;12:30;13:00;;
04.05.2018;12:30;13:00;;
04.05.2018;13:00;13:30;3;224
04.05.2018;13:00;13:30;5;105
04.05.2018;13:00;13:30;;
04.05.2018;13:00;13:30;5;148
04.05.2018;13:00;13:30;;
04.05.2018;13:30;14:00;53;44
04.05.2018;13:30;14:00;;
04.05.2018;13:30;14:00;7;190
04.05.2018;13:30;14:00;24;130
04.05.2018;13:30;14:00;4;146
04.05.2018;14:00;14:30;14;158
04.05.2018;14:00;14:30;16;178
04.05.2018;14:00;14:30;;
04.05.2018;14:00;14:30;15;135
04.05.2018;14:00;14:30;;
04.05.2018;14:30;15:00;;
04.05.2018;14:30;15:00;5;196
04.05.2018;14:30;15:00;5;28
04.05.2018;14:30;15:00;8;141
04.05.2018;14:30;15:00;41;71
04.05.2018;15:00;15:30;6;144
04.05.2018;15:00;15:30;4;196
04.05.2018;15:00;15:30;;
04.05.2018;15:00;15:30;;
04.05.2018;15:00;15:30;6;418
04.05.2018;15:30;16:00;14;154
04.05.2018;15:30;16:00;3;30
04.05.2018;15:30;16:00;;
04.05.2018;15:30;16:00;8;174
04.05.2018;15:30;16:00;;
04.05.2018;16:00;16:30;2;13
04.05.2018;16:00;16:30;;
04.05.2018;16:00;16:30;;
04.05.2018;16:00;16:30;46;180
04.05.2018;16:00;16:30;7;182
04.05.2018;16:30;17:00;;
04.05.2018;16:30;17:00;157;154
04.05.2018;16:30;17:00;416;314
04.05.2018;16:30;17:00;;
04.05.2018;16:30;17:00;;
04.05.2018;17:00;17:30;;
04.05.2018;17:00;17:30;94;146
04.05.2018;17:00;17:30;;
04.05.2018;17:00;17:30;;
04.05.2018;17:00;17:30;;
04.05.2018;17:30;18:00;;
04.05.2018;17:30;18:00;;
04.05.2018;17:30;18:00;71;158
04.05.2018;17:30;18:00;962;217
04.05.2018;17:30;18:00;;
04.05.2018;18:00;18:30;;
04.05.2018;18:00;18:30;;
04.05.2018;18:00;18:30;;
04.05.2018;18:00;18:30;;
04.05.2018;18:00;18:30;163;163
04.05.2018;18:30;19:00;286;138
04.05.2018;18:30;19:00;;
04.05.2018;18:30;19:00;;
04.05.2018;18:30;19:00;162;141
04.05.2018;18:30;19:00;;
04.05.2018;19:00;19:30;2;25
04.05.2018;19:00;19:30;54;163
04.05.2018;19:00;19:30;;
04.05.2018;19:00;19:30;12;88
04.05.2018;19:00;19:30;;
04.05.2018;19:30;20:00;;
04.05.2018;19:30;20:00;49;147
04.05.2018;19:30;20:00;;
04.05.2018;19:30;20:00;4;33
04.05.2018;19:30;20:00;;
04.05.2018;20:00;20:30;;
04.05.2018;20:00;20:30;;
04.05.2018;20:00;20:30;45;164
04.05.2018;20:00;20:30;379;79
04.05.2018;20:00;20:30;;
04.05.2018;20:30;21:00;;
04.05.2018;20:30;21:00;82;134
04.05.2018;20:30;21:00;;
04.05.2018;20:30;21:00;;
04.05.2018;20:30;21:00;;
04.05.2018;21:00;21:30;;
04.05.2018;21:00;21:30;;
04.05.2018;21:00;21:30;;
04.05.2018;21:00;21:30;153;162
04.05.2018;21:00;21:30;;
04.05.2018;21:30;22:00;3;123
04.05.2018;21:30;22:00;;
04.05.2018;21:30;22:00;;
04.05.2018;21:30;22:00;2;92
04.05.2018;21:30;22:00;;
04.05.2018;22:00;22:30;;
04.05.2018;22:00;22:30;;
04.05.2018;22:00;22:30;;
04.05.2018;22:00;22:30;81;274
04.05.2018;22:00;22:30;;
04.05.2018;22:30;23:00;;
04.05.2018;22:30;23:00;;
04.05.2018;22:30;23:00;;
04.05.2018;22:30;23:00;100;182
04.05.2018;22:30;23:00;;
04.05.2018;23:00;23:30;;
04.05.2018;23:00;23:30;;
04.05.2018;23:00;23:30;;
04.05.2018;23:00;23:30;;
04.05.2018;23:00;23:30;12;113
04.05.2018;23:30;0:00;;
04.05.2018;23:30;0:00;3;89
04.05.2018;23:30;0:00;;
04.05.2018;23:30;0:00;;
04.05.2018;23:30;0:00;;
05.05.2018;0:00;0:30;;
05.05.2018;0:00;0:30;5;110
05.05.2018;0:00;0:30;;
05.05.2018;0:00;0:30;;
05.05.2018;0:00;0:30;;
05.05.2018;0:30;1:00;;
05.05.2018;0:30;1:00;;
05.05.2018;0:30;1:00;;
05.05.2018;0:30;1:00;;
05.05.2018;0:30;1:00;;
05.05.2018;1:00;1:30;;
05.05.2018;1:00;1:30;;
05.05.2018;1:00;1:30;;
05.05.2018;1:00;1:30;;
05.05.2018;1:00;1:30;;
05.05.2018;1:30;2:00;5;87
05.05.2018;1:30;2:00;;
05.05.2018;1:30;2:00;;
05.05.2018;1:30;2:00;;
05.05.2018;1:30;2:00;;
05.05.2018;2:00;2:30;;
05.05.2018;2:00;2:30;;
05.05.2018;2:00;2:30;;
05.05.2018;2:00;2:30;;
05.05.2018;2:00;2:30;;
05.05.2018;2:30;3:00;;
05.05.2018;2:30;3:00;7;337
05.05.2018;2:30;3:00;;
05.05.2018;2:30;3:00;;
05.05.2018;2:30;3:00;;
05.05.2018;3:00;3:30;;
05.05.2018;3:00;3:30;;
05.05.2018;3:00;3:30;;
05.05.2018;3:00;3:30;;
05.05.2018;3:00;3:30;;
05.05.2018;3:30;4:00;;
05.05.2018;3:30;4:00;;
05.05.2018;3:30;4:00;;
05.05.2018;3:30;4:00;8;49
05.05.2018;3:30;4:00;;
05.05.2018;4:00;4:30;;
05.05.2018;4:00;4:30;;
05.05.2018;4:00;4:30;;
05.05.2018;4:00;4:30;;
05.05.2018;4:00;4:30;;
05.05.2018;4:30;5:00;;
05.05.2018;4:30;5:00;;
05.05.2018;4:30;5:00;;
05.05.2018;4:30;5:00;;
05.05.2018;4:30;5:00;;
05.05.2018;5:00;5:30;;
05.05.2018;5:00;5:30;;
05.05.2018;5:00;5:30;;
05.05.2018;5:00;5:30;;
05.05.2018;5:00;5:30;7;158
05.05.2018;5:30;6:00;;
05.05.2018;5:30;6:00;;
05.05.2018;5:30;6:00;97;195
05.05.2018;5:30;6:00;;
05.05.2018;5:30;6:00;;
05.05.2018;6:00;6:30;;
05.05.2018;6:00;6:30;;
05.05.2018;6:00;6:30;;
05.05.2018;6:00;6:30;;
05.05.2018;6:00;6:30;8;74
05.05.2018;6:30;7:00;;
05.05.2018;6:30;7:00;47;182
05.05.2018;6:30;7:00;;
05.05.2018;6:30;7:00;;
05.05.2018;6:30;7:00;;
05.05.2018;7:00;7:30;;
05.05.2018;7:00;7:30;;
05.05.2018;7:00;7:30;35;91
05.05.2018;7:00;7:30;;
05.05.2018;7:00;7:30;;
05.05.2018;7:30;8:00;42;92
05.05.2018;7:30;8:00;;
05.05.2018;7:30;8:00;;
05.05.2018;7:30;8:00;;
05.05.2018;7:30;8:00;;
05.05.2018;8:00;8:30;;
05.05.2018;8:00;8:30;4;91
05.05.2018;8:00;8:30;;
05.05.2018;8:00;8:30;;
05.05.2018;8:00;8:30;;
05.05.2018;8:30;9:00;;
05.05.2018;8:30;9:00;5;114
05.05.2018;8:30;9:00;;
05.05.2018;8:30;9:00;;
05.05.2018;8:30;9:00;;
05.05.2018;9:00;9:30;;
05.05.2018;9:00;9:30;;
05.05.2018;9:00;9:30;4;169
05.05.2018;9:00;9:30;63;123
05.05.2018;9:00;9:30;3;161
05.05.2018;9:30;10:00;;
05.05.2018;9:30;10:00;29;133
05.05.2018;9:30;10:00;6;3
05.05.2018;9:30;10:00;;
05.05.2018;9:30;10:00;;
05.05.2018;10:00;10:30;;
05.05.2018;10:00;10:30;;
05.05.2018;10:00;10:30;4;113
05.05.2018;10:00;10:30;3;41
05.05.2018;10:00;10:30;5;120
05.05.2018;10:30;11:00;20;137
05.05.2018;10:30;11:00;3;158
05.05.2018;10:30;11:00;3;100
05.05.2018;10:30;11:00;;
05.05.2018;10:30;11:00;;
05.05.2018;11:00;11:30;3;112
05.05.2018;11:00;11:30;;
05.05.2018;11:00;11:30;4;36
05.05.2018;11:00;11:30;;
05.05.2018;11:00;11:30;;
05.05.2018;11:30;12:00;4;156
05.05.2018;11:30;12:00;8;27
05.05.2018;11:30;12:00;;
05.05.2018;11:30;12:00;;
05.05.2018;11:30;12:00;4;119
05.05.2018;12:00;12:30;4;74
05.05.2018;12:00;12:30;;
05.05.2018;12:00;12:30;8;139
05.05.2018;12:00;12:30;;
05.05.2018;12:00;12:30;;
05.05.2018;12:30;13:00;;
05.05.2018;12:30;13:00;;
05.05.2018;12:30;13:00;3;144
05.05.2018;12:30;13:00;;
05.05.2018;12:30;13:00;;
05.05.2018;13:00;13:30;;
05.05.2018;13:00;13:30;;
05.05.2018;13:00;13:30;4;138
05.05.2018;13:00;13:30;15;86
05.05.2018;13:00;13:30;3;65
05.05.2018;13:30;14:00;;
05.05.2018;13:30;14:00;6;147
05.05.2018;13:30;14:00;2;57
05.05.2018;13:30;14:00;;
05.05.2018;13:30;14:00;4;82
05.05.2018;14:00;14:30;2;176
05.05.2018;14:00;14:30;4;102
05.05.2018;14:00;14:30;;
05.05.2018;14:00;14:30;;
05.05.2018;14:00;14:30;;
05.05.2018;14:30;15:00;;
05.05.2018;14:30;15:00;;
05.05.2018;14:30;15:00;;
05.05.2018;14:30;15:00;3;102
05.05.2018;14:30;15:00;1;30
05.05.2018;15:00;15:30;4;44
05.05.2018;15:00;15:30;;
05.05.2018;15:00;15:30;;
05.05.2018;15:00;15:30;4;121
05.05.2018;15:00;15:30;;
05.05.2018;15:30;16:00;7;157
05.05.2018;15:30;16:00;;
05.05.2018;15:30;16:00;;
05.05.2018;15:30;16:00;4;18
05.05.2018;15:30;16:00;4;225
05.05.2018;16:00;16:30;;
05.05.2018;16:00;16:30;;
05.05.2018;16:00;16:30;;
05.05.2018;16:00;16:30;5;286
05.05.2018;16:00;16:30;3;105
05.05.2018;16:30;17:00;;
05.05.2018;16:30;17:00;;
05.05.2018;16:30;17:00;;
05.05.2018;16:30;17:00;4;119
05.05.2018;16:30;17:00;4;120
05.05.2018;17:00;17:30;4;146
05.05.2018;17:00;17:30;;
05.05.2018;17:00;17:30;;
05.05.2018;17:00;17:30;;
05.05.2018;17:00;17:30;5;76
05.05.2018;17:30;18:00;;
05.05.2018;17:30;18:00;;
05.05.2018;17:30;18:00;;
05.05.2018;17:30;18:00;5;130
05.05.2018;17:30;18:00;;
05.05.2018;18:00;18:30;;
05.05.2018;18:00;18:30;4;64
05.05.2018;18:00;18:30;;
05.05.2018;18:00;18:30;3;103
05.05.2018;18:00;18:30;4;101
05.05.2018;18:30;19:00;;
05.05.2018;18:30;19:00;3;197
05.05.2018;18:30;19:00;;
05.05.2018;18:30;19:00;;
05.05.2018;18:30;19:00;4;162
05.05.2018;19:00;19:30;;
05.05.2018;19:00;19:30;3;126
05.05.2018;19:00;19:30;4;135
05.05.2018;19:00;19:30;1;146
05.05.2018;19:00;19:30;;
05.05.2018;19:30;20:00;;
05.05.2018;19:30;20:00;4;467
05.05.2018;19:30;20:00;;
05.05.2018;19:30;20:00;4;130
05.05.2018;19:30;20:00;;
05.05.2018;20:00;20:30;;
05.05.2018;20:00;20:30;;
05.05.2018;20:00;20:30;5;147
05.05.2018;20:00;20:30;;
05.05.2018;20:00;20:30;;
05.05.2018;20:30;21:00;26;154
05.05.2018;20:30;21:00;;
05.05.2018;20:30;21:00;;
05.05.2018;20:30;21:00;;
05.05.2018;20:30;21:00;;
05.05.2018;21:00;21:30;;
05.05.2018;21:00;21:30;;
05.05.2018;21:00;21:30;;
05.05.2018;21:00;21:30;4;193
05.05.2018;21:00;21:30;;
05.05.2018;21:30;22:00;2;198
05.05.2018;21:30;22:00;2;49
05.05.2018;21:30;22:00;;
05.05.2018;21:30;22:00;;
05.05.2018;21:30;22:00;;
05.05.2018;22:00;22:30;;
05.05.2018;22:00;22:30;;
05.05.2018;22:00;22:30;;
05.05.2018;22:00;22:30;;
05.05.2018;22:00;22:30;215;222
05.05.2018;22:30;23:00;;
05.05.2018;22:30;23:00;;
05.05.2018;22:30;23:00;4;145
05.05.2018;23:00;23:30;237;133
05.05.2018;23:00;23:30;;
05.05.2018;23:00;23:30;;
05.05.2018;23:30;0:00;;
05.05.2018;23:30;0:00;;
05.05.2018;23:30;0:00;7;128
06.05.2018;0:00;0:30;;
06.05.2018;0:00;0:30;;
06.05.2018;0:00;0:30;9;36
06.05.2018;0:30;1:00;7;59
06.05.2018;0:30;1:00;;
06.05.2018;0:30;1:00;;
06.05.2018;1:00;1:30;;
06.05.2018;1:00;1:30;;
06.05.2018;1:00;1:30;;
06.05.2018;1:30;2:00;;
06.05.2018;1:30;2:00;6;152
06.05.2018;1:30;2:00;;
06.05.2018;2:00;2:30;;
06.05.2018;2:00;2:30;;
06.05.2018;2:00;2:30;8;259
06.05.2018;2:30;3:00;;
06.05.2018;2:30;3:00;;
06.05.2018;2:30;3:00;7;74
06.05.2018;3:00;3:30;;
06.05.2018;3:00;3:30;;
06.05.2018;3:00;3:30;;
06.05.2018;3:30;4:00;;
06.05.2018;3:30;4:00;;
06.05.2018;3:30;4:00;;
06.05.2018;4:00;4:30;;
06.05.2018;4:00;4:30;;
06.05.2018;4:00;4:30;;
06.05.2018;4:30;5:00;;
06.05.2018;4:30;5:00;9;73
06.05.2018;4:30;5:00;13;73
06.05.2018;5:00;5:30;;
06.05.2018;5:00;5:30;;
06.05.2018;5:00;5:30;;
06.05.2018;5:30;6:00;;
06.05.2018;5:30;6:00;;
06.05.2018;5:30;6:00;;
06.05.2018;6:00;6:30;;
06.05.2018;6:00;6:30;;
06.05.2018;6:00;6:30;;
06.05.2018;6:30;7:00;;
06.05.2018;6:30;7:00;;
06.05.2018;6:30;7:00;7;120
06.05.2018;7:00;7:30;;
06.05.2018;7:00;7:30;5;90
06.05.2018;7:00;7:30;;
06.05.2018;7:30;8:00;;
06.05.2018;7:30;8:00;;
06.05.2018;7:30;8:00;;
06.05.2018;8:00;8:30;;
06.05.2018;8:00;8:30;;
06.05.2018;8:00;8:30;;
06.05.2018;8:00;8:30;24;77
06.05.2018;8:00;8:30;;
06.05.2018;8:30;9:00;;
06.05.2018;8:30;9:00;;
06.05.2018;8:30;9:00;;
06.05.2018;8:30;9:00;15;84
06.05.2018;8:30;9:00;4;49
06.05.2018;9:00;9:30;5;229
06.05.2018;9:00;9:30;;
06.05.2018;9:00;9:30;;
06.05.2018;9:00;9:30;6;80
06.05.2018;9:00;9:30;;
06.05.2018;9:30;10:00;;
06.05.2018;9:30;10:00;;
06.05.2018;9:30;10:00;4;34
06.05.2018;9:30;10:00;;
06.05.2018;9:30;10:00;4;101
06.05.2018;10:00;10:30;;
06.05.2018;10:00;10:30;;
06.05.2018;10:00;10:30;5;116
06.05.2018;10:00;10:30;4;215
06.05.2018;10:00;10:30;;
06.05.2018;10:30;11:00;5;131
06.05.2018;10:30;11:00;;
06.05.2018;10:30;11:00;;
06.05.2018;10:30;11:00;;
06.05.2018;10:30;11:00;3;336
06.05.2018;11:00;11:30;5;96
06.05.2018;11:00;11:30;;
06.05.2018;11:00;11:30;;
06.05.2018;11:00;11:30;10;24
06.05.2018;11:00;11:30;;
06.05.2018;11:30;12:00;5;102
06.05.2018;11:30;12:00;;
06.05.2018;11:30;12:00;;
06.05.2018;11:30;12:00;8;89
06.05.2018;11:30;12:00;;
06.05.2018;12:00;12:30;;
06.05.2018;12:00;12:30;4;113
06.05.2018;12:00;12:30;;
06.05.2018;12:00;12:30;;
06.05.2018;12:00;12:30;3;40
06.05.2018;12:30;13:00;6;120
06.05.2018;12:30;13:00;;
06.05.2018;12:30;13:00;;
06.05.2018;12:30;13:00;;
06.05.2018;12:30;13:00;3;40
06.05.2018;13:00;13:30;;
06.05.2018;13:00;13:30;;
06.05.2018;13:00;13:30;;
06.05.2018;13:00;13:30;;
06.05.2018;13:00;13:30;6;89
06.05.2018;13:30;14:00;;
06.05.2018;13:30;14:00;8;120
06.05.2018;13:30;14:00;;
06.05.2018;13:30;14:00;3;78
06.05.2018;13:30;14:00;;
06.05.2018;14:00;14:30;;
06.05.2018;14:00;14:30;;
06.05.2018;14:00;14:30;;
06.05.2018;14:00;14:30;9;154
06.05.2018;14:00;14:30;;
06.05.2018;14:30;15:00;4;147
06.05.2018;14:30;15:00;;
06.05.2018;14:30;15:00;;
06.05.2018;14:30;15:00;;
06.05.2018;14:30;15:00;;
06.05.2018;15:00;15:30;;
06.05.2018;15:00;15:30;;
06.05.2018;15:00;15:30;6;99
06.05.2018;15:00;15:30;;
06.05.2018;15:00;15:30;5;132
06.05.2018;15:30;16:00;4;245
06.05.2018;15:30;16:00;4;94
06.05.2018;15:30;16:00;;
06.05.2018;15:30;16:00;;
06.05.2018;15:30;16:00;;
06.05.2018;16:00;16:30;;
06.05.2018;16:00;16:30;;
06.05.2018;16:00;16:30;;
06.05.2018;16:00;16:30;7;136
06.05.2018;16:00;16:30;;
06.05.2018;16:30;17:00;5;86
06.05.2018;16:30;17:00;;
06.05.2018;16:30;17:00;;
06.05.2018;16:30;17:00;7;107
06.05.2018;16:30;17:00;;
06.05.2018;17:00;17:30;;
06.05.2018;17:00;17:30;4;110
06.05.2018;17:00;17:30;;
06.05.2018;17:00;17:30;;
06.05.2018;17:00;17:30;;
06.05.2018;17:30;18:00;;
06.05.2018;17:30;18:00;;
06.05.2018;17:30;18:00;;
06.05.2018;17:30;18:00;6;89
06.05.2018;17:30;18:00;;
06.05.2018;18:00;18:30;;
06.05.2018;18:00;18:30;;
06.05.2018;18:00;18:30;;
06.05.2018;18:00;18:30;27;118
06.05.2018;18:00;18:30;7;127
06.05.2018;18:30;19:00;4;123
06.05.2018;18:30;19:00;3;90
06.05.2018;18:30;19:00;;
06.05.2018;18:30;19:00;;
06.05.2018;18:30;19:00;;
06.05.2018;19:00;19:30;4;175
06.05.2018;19:00;19:30;;
06.05.2018;19:00;19:30;6;39
06.05.2018;19:00;19:30;;
06.05.2018;19:00;19:30;;
06.05.2018;19:30;20:00;;
06.05.2018;19:30;20:00;;
06.05.2018;19:30;20:00;;
06.05.2018;19:30;20:00;5;133
06.05.2018;19:30;20:00;;
06.05.2018;20:00;20:30;;
06.05.2018;20:00;20:30;;
06.05.2018;20:00;20:30;;
06.05.2018;20:00;20:30;;
06.05.2018;20:00;20:30;5;105
06.05.2018;20:30;21:00;;
06.05.2018;20:30;21:00;;
06.05.2018;20:30;21:00;;
06.05.2018;20:30;21:00;5;123
06.05.2018;20:30;21:00;;
06.05.2018;21:00;21:30;;
06.05.2018;21:00;21:30;;
06.05.2018;21:00;21:30;4;157
06.05.2018;21:30;22:00;;
06.05.2018;21:30;22:00;5;97
06.05.2018;21:30;22:00;;
06.05.2018;22:00;22:30;;
06.05.2018;22:00;22:30;;
06.05.2018;22:00;22:30;;
06.05.2018;22:30;23:00;;
06.05.2018;22:30;23:00;45;139
06.05.2018;22:30;23:00;;
06.05.2018;23:00;23:30;;
06.05.2018;23:00;23:30;11;95
06.05.2018;23:00;23:30;;
06.05.2018;23:30;0:00;;
06.05.2018;23:30;0:00;6;248
06.05.2018;23:30;0:00;;
07.05.2018;0:00;0:30;7;155
07.05.2018;0:30;1:00;;
07.05.2018;1:00;1:30;;
07.05.2018;1:30;2:00;;
07.05.2018;2:00;2:30;;
07.05.2018;2:30;3:00;;
07.05.2018;3:00;3:30;13;197
07.05.2018;3:30;4:00;;
07.05.2018;4:00;4:30;;
07.05.2018;4:30;5:00;10;84
07.05.2018;5:00;5:30;11;81
07.05.2018;5:30;6:00;10;86
07.05.2018;6:00;6:30;52;464
07.05.2018;6:30;7:00;4;113
07.05.2018;7:00;7:30;12;95
07.05.2018;7:30;8:00;16;72
07.05.2018;8:00;8:30;99;150
07.05.2018;8:30;9:00;8;163
07.05.2018;9:00;9:30;4;134
07.05.2018;9:30;10:00;7;166
07.05.2018;10:00;10:30;4;148
07.05.2018;10:30;11:00;4;162
07.05.2018;11:00;11:30;8;175
07.05.2018;11:30;12:00;8;170
07.05.2018;12:00;12:30;5;126
07.05.2018;12:30;13:00;5;155
07.05.2018;13:00;13:30;5;170
07.05.2018;13:30;14:00;7;155
07.05.2018;14:00;14:30;4;147
07.05.2018;14:30;15:00;6;153
07.05.2018;15:00;15:30;10;166
07.05.2018;15:30;16:00;10;149
07.05.2018;16:00;16:30;3;169
07.05.2018;16:30;17:00;4;188
07.05.2018;17:00;17:30;4;206
07.05.2018;17:30;18:00;42;162
07.05.2018;18:00;18:30;48;127
07.05.2018;18:30;19:00;15;144
07.05.2018;19:00;19:30;53;171
07.05.2018;19:30;20:00;39;192
07.05.2018;20:00;20:30;20;186
07.05.2018;20:30;21:00;38;191
07.05.2018;21:00;21:30;17;116
07.05.2018;21:30;22:00;31;222
07.05.2018;22:00;22:30;69;139
07.05.2018;22:30;23:00;8;421
07.05.2018;23:00;23:30;45;151
07.05.2018;23:30;0:00;3;51
08.05.2018;0:00;0:30;6;46
08.05.2018;0:30;1:00;;
08.05.2018;1:00;1:30;;
08.05.2018;1:30;2:00;;
08.05.2018;2:00;2:30;;
08.05.2018;2:30;3:00;;
08.05.2018;3:00;3:30;4;190
